,name,address,latlon
1071,이풀실내정원,경기도 안산시 상록구 반월천북길 139-18,"(37.3106786086201, 126.889269640775)"
1072,순창공립미술관,전라북도 순창군 순창읍 남계로 81,"(35.3740828110973, 127.144398865522)"
1073,익산예술의전당미술관,전라북도 익산시 동서로 490(어양동),"(35.951385720218, 126.987804341869)"
1074,전라북도립미술관,전라북도 완주군 구이면 모악산길 111-6,"(35.7277055629135, 127.106924483874)"
1075,인덕대학교 아정미술관,서울특별시 노원구 초안산로 12(월계동),"(37.6303438661503, 127.054499915273)"
1076,최북 미술관,전라북도 무주군 무주읍 최북로 15,"(36.0030332616938, 127.665316364221)"
1077,W미술관,전라북도 익산시 동서로 504(어양동),"(35.9528086843937, 126.988670696803)"
1078,금구원야외조각미술관,전라북도 부안군 변산면 조각공원길31,"(35.6206340851525, 126.488839911125)"
1079,인도미술박물관,강원도 영월군 주천면 송학주천로 899-6,"(37.2358733895601, 128.239208496319)"
1080,수지미술관,전라북도 남원시 수지면 물머리로 525,"(35.3272817116354, 127.347497950351)"
1081,예깊미술관,전라북도 군산시 번영로 2(동흥남동),"(35.9751771337919, 126.723792490596)"
1082,이당미술관,전라북도 군산시 구영6길 108,"(35.9884389349181, 126.711226919917)"
1083,인삼박물관,경상북도 영주시 풍기읍 죽령로 1378,"(36.8858739399419, 128.479855404741)"
1084,인제산촌민속박물관,강원도 인제군 인제읍 인제로156번길 50,"(38.0628034312462, 128.17173802335)"
1085,노적봉예술공원 미술관,전라남도 목포시 유달로 116,"(34.7881133593549, 126.380935883869)"
1086,인천개항박물관,인천광역시 중구 신포로 23번길 89,"(37.4733445296933, 126.620377970173)"
1087,전라남도옥과미술관,전라남도 곡성군 옥과면 미술관로 288,"(35.2970814968948, 127.122624063559)"
1088,인천광역시립박물관,인천광역시 연수구 청량로160번길 26,"(37.4207092537534, 126.653179783488)"
1089,화순군립석봉미술관,전라남도 화순군 화순읍 진각로 249-8,"(35.0733094007268, 126.987522843359)"
1090,갓바위미술관,전라남도 목포시 노적봉길 4-1,"(34.7902271194972, 126.385004989726)"
1091,강진미술관,전라남도 강진군 강진읍 동문길 39,"(34.6439669011998, 126.768594241321)"
1092,경훈미술관,전라남도 목포시 산정로 67(산정동),"(34.7945901151968, 126.392772083979)"
1093,공예미술관보임쉔,전라남도 담양군 대전면 신룡길 79-3,"(35.2486970693345, 126.879597579878)"
1094,남포미술관,전라남도 고흥군 영남면 팔영로 1081,"(34.6037070114054, 127.45720181582)"
1095,인천도시역사관,인천광역시 연수구 인천타워대로 238,"(37.3928128194922, 126.635889346901)"
1096,대담미술관,전라남도 담양군 담양읍 언골길 5-4,"(35.3253075136534, 126.98350956016)"
1097,도화헌미술관,전라남도 고흥군 도화면 땅끝로 860-5,"(34.4490495892569, 127.326570799384)"
1098,모긴미술관,전라남도 순천시 황전면 장터길 39,"(35.1596323955036, 127.457811087132)"
1099,섬인섬 연홍미술관,전라남도 고흥군 금산면 연홍길 94,"(34.461909657668, 127.089501673522)"
1100,인천어린이박물관,인천광역시 미추홀구 매소홀로 618,"(37.4365451636913, 126.686460617327)"
1101,솔마루미술관,전라남도 진도군 군내면 가흥로 641,"(34.5136679727411, 126.291312954086)"
1102,아트센터신선,전라남도 목포시 평화로 14번길 3,"(34.796554921725, 126.427886142848)"
1103,우종미술관,전라남도 보성군 조성면 조성3길 338,"(34.8170958860607, 127.221764198942)"
1104,잠월미술관,전라남도 함평군 해보면 산내길 60,"(35.1724745649546, 126.552859750025)"
1105,인하대학교박물관,인천광역시 미추홀구 인하로 100,"(37.4514480321002, 126.651542258118)"
1106,학명미술관,전라남도 강진군 성전면 월남3길 78-2,"(34.7419835728333, 126.715160631076)"
1107,일민미술관,서울특별시 종로구 세종대로 152,"(37.5698677620456, 126.977657083792)"
1108,일본군위안부역사관,경기도 광주시 퇴촌면 가새골길 85,"(37.4428471955591, 127.322019777429)"
1109,일지미술관,경기도 가평군 조종면 운악청계로 140,"(37.8328102582163, 127.345379629574)"
1110,임시수도기념관,부산광역시 서구 임시수도기념로 45,"(35.1037500036539, 129.017596444392)"
1111,영담한지미술관,경상북도 청도군 운문면 방음길 60,"(35.7045402190654, 128.948611589646)"
1112,자유수호평화박물관,경기도 동두천시 평화로 2910번길 96-63,"(37.9425034056995, 127.066057498597)"
1113,대구가톨릭대학교 김종복미술관,경상북도 경산시 하양읍 하양로 13-13,"(35.9091304681441, 128.807584697953)"
1114,자하미술관,서울특별시 종로구 창의문로5가길46,"(37.5893771091653, 126.960306246732)"
1115,김해문화의전당 윤슬미술관,경상남도 김해시 김해대로 2060,"(35.2437338143222, 128.869410782674)"
1116,진주시립이성자미술관,경상남도 진주시 에나로128번길 14(충무공동),"(35.1757373082886, 128.142912461511)"
1117,창원시립 마산 문신미술관,경상남도 창원시 마산합포구 문신길 147,"(35.2067524865318, 128.569265961364)"
1118,클레이아크김해미술관,경상남도 김해시 진례면 진례로 275-51,"(35.2508647914483, 128.744796787852)"
1119,대산미술관,경상남도 창원시 의창구 대산면 유등로369번길 14-8,"(35.3451390241079, 128.744073845377)"
1120,사천 리 미술관,경상남도 사천시 사천읍 읍내로 52,"(35.0828016356509, 128.091192004982)"
1121,장보고기념관,전라남도 완도군 완도읍 청해진로 1455,"(34.3550952985418, 126.730162001767)"
1122,장생포고래박물관,울산광역시 남구 장생포고래로 244,"(35.5027378229535, 129.38078995938)"
1123,소암기념관,제주특별자치도 서귀포시 소암로 15(서귀동),"(33.2451235976916, 126.567421177926)"
1124,장전미술관,전라남도 진도군 임회면 하미길 39,"(34.429759595277, 126.237955388642)"
1125,제주도립미술관,제주특별자치도 제주시 1100로 2894-78(연동),"(33.4525500193362, 126.489686090961)"
1126,제주현대미술관,제주특별자치도 제주시 한경면 저지14길 35,"(33.3396928784961, 126.265691870801)"
1127,전곡선사박물관,경기도 연천군 전곡읍 평화로443번길 2,"(38.0115917191671, 127.063762318666)"
1128,김영갑갤러리두모악미술관,제주특별자치도 서귀포시 성산읍 삼달로 137,"(33.372367631088, 126.854245793009)"
1129,돌하르방공원,제주특별자치도 제주시 조천읍 북촌서1길 70,"(33.538847495859, 126.688812252251)"
1130,성안미술관,제주특별자치도 제주시 중앙로 470(아라일동),"(33.481103866707, 126.541609854334)"
1131,아라리오 뮤지엄 탑동시네마,제주특별자치도 제주시 탑동로 14(삼도이동),"(33.5174206183038, 126.523392489772)"
1132,전남대학교박물관,광주광역시 북구 용봉로 77,"(35.1739175430866, 126.911235470135)"
1133,자연사랑미술관,제주특별자치도 서귀포시 표선면 가시로613번길 46,"(33.3556499881124, 126.771933058134)"
1134,제주러브랜드,제주특별자치도 제주시 1100로 2894-72(연동),"(33.4518907416732, 126.488868982382)"
1135,제주옹기 숨 미술관,제주특별자치도 제주시 주르레길 55-19(해안동),"(33.4491071941564, 126.480634682343)"
1136,제주유리의성,제주특별자치도 제주시 한경면 녹차분재로 462,"(33.3146338680657, 126.273662413462)"
1137,전남대학교의학박물관,광주광역시 동구 백서로 160(학동),"(35.1431653319603, 126.923263854896)"
1138,빛의 벙커 (제주 성산 AMIEX 전시관),제주특별자치도 서귀포시 성산읍 서성일로 1168번길 89-17,"(33.4398748219932, 126.899211878809)"
1139,충주고구려천문과학관,충청북도 충주시 중앙탑면 묘곡내동길 100,"(37.0403189635528, 127.848415467333)"
1140,전라남도농업박물관,전라남도 영암군 삼호읍 녹색로 653-11,"(34.776157387815, 126.457775517411)"
1141,전쟁기념관,서울특별시 용산구 이태원로 29,"(37.5373140468913, 126.978466063237)"
1142,전주대학교박물관,전라북도 전주시 완산구 천잠로 303,"(35.8161641666537, 127.088884123482)"
1143,전주미술관,전라북도 전주시 완산구 풍남문4길 25-26,"(35.814893497463, 127.144557579279)"
1144,전주역사박물관,전라북도 전주시 완산구 쑥고개로 259,"(35.8011445985935, 127.09332863568)"
1145,오산리선사유적박물관,강원도 양양군 손양면 학포길 33,"(38.0858601216138, 128.660469578843)"
1146,전주전통술박물관,전라북도 전주시 완산구 한지길 74,"(35.8168503561188, 127.153466669733)"
1147,전주한지박물관,전라북도 전주시 덕진구 팔복로 59,"(35.8451292757724, 127.096704591247)"
1148,전남도립미술관,전라남도 광양시 광양읍 순광로 660,"(34.967749896888, 127.588858883557)"
1149,전통문화콘텐츠박물관,경상북도 안동시 서동문로 203,"(36.5662352774616, 128.733986587175)"
1150,전혁림미술관,경상남도 통영시 봉수1길 10(봉평동),"(34.8265160987628, 128.415124911947)"
1151,정관박물관,부산광역시 기장군 정관읍 정관중앙로122,"(35.3268496518933, 129.185053473108)"
1152,예산보부상박물관,충청남도 예산군 덕산면 온천단지1로 55,"(36.6910539389733, 126.651008176461)"
1153,덕산세계인형박물관,충청남도 예산군 덕산면 신평1길 14-7,"(36.6926198093514, 126.663079540528)"
1154,정동진시간박물관,강원도 강릉시 강동면 헌화로 990-1,"(37.686941889953, 129.037595775542)"
1155,계명대학교 성서캠퍼스행소박물관,대구광역시 달서구 달구벌대로 1095,"(35.8559055953885, 128.484579003028)"
1156,정림사지박물관,충청남도 부여군 부여읍 정림로 83,"(36.2790252706134, 126.912880639212)"
1157,정읍시립미술관,전라북도 정읍시 시기4길 7,"(35.5523161294108, 126.8613896181)"
1158,정읍시립박물관,전라북도 정읍시 내장산로 370-12,"(35.5278717134024, 126.894394980032)"
1159,제주교육박물관,제주특별자치도 제주시 오복4길 25(이도이동),"(33.4943857813367, 126.53830183736)"
1160,화서기념관,경기도 양평군 서종면 화서1로 239,"(37.639426651026, 127.42709962733)"
1161,황순원문학촌 소나기마을,경기도 양평군 서종면 소나기마을길 24,"(37.5949195641212, 127.377886605482)"
1162,제주대학교박물관,제주특별자치도 제주시 제주대학로 102(아라일동),"(33.4572369752041, 126.56429389472)"
1163,제주도립 김창열미술관,제주특별자치도 제주시 한림읍 용금로 883-5,"(33.3390713180748, 126.268671721329)"
1164,탄허기념박물관,서울특별시 강남구 밤고개로14길 13-51,"(37.4789886079745, 127.10281217163)"
1165,제주민속촌,제주특별자치도 서귀포시 표선면 민속해안로 631-34,"(33.3212871409308, 126.843088213207)"
1166,국회박물관,서울특별시 영등포구 의사당대로 1,"(37.5329119742768, 126.916403869603)"
1167,제주유리박물관,제주특별자치도 서귀포시 중산간서로 1403(상예동),"(33.2785138624525, 126.37015741499)"
1168,경주대박물관,경상북도 경주시 태종로 188,"(35.8292658457446, 129.163239444101)"
1169,제주조각공원,제주특별자치도 서귀포시 안덕면 일주서로 1836,"(33.2541297973366, 126.32228743307)"
1170,제주추사관,제주특별자치도 서귀포시 대정읍 추사로 44,"(33.2497961434763, 126.278493950861)"
1171,제주항공우주박물관,제주특별자치도 서귀포시 안덕면 녹차분재로 218,"(33.3042074038577, 126.299661501283)"
1172,청주고인쇄박물관,충청북도 청주시 흥덕구 직지대로 713(운천동),"(36.6439736007655, 127.471458798074)"
1173,국립조세박물관,세종특별시 국세청로 8-14,"(36.4850797751676, 127.260306354534)"
1174,충청남도 산림박물관,세종특별시 금남면 산림박물관길 110,"(36.4376993757342, 127.232743326942)"
1175,청주백제유물전시관,충청북도 청주시 흥덕구 1순환로 438번길 9(신봉동),"(36.6521637355776, 127.46900068107)"
1176,수원시립미술관,경기도 수원시 팔달구 정조로 833,"(37.2827050261475, 127.015825140428)"
1177,청주시립미술관,충청북도 청주시 서원구 충렬로18번길 50(사직동),"(36.6347177030681, 127.478298351192)"
1178,미메시스아트뮤지엄,경기도 파주시 문발로 253,"(37.7166492274542, 126.689097160136)"
1179,조병화문학관,경기도 안성시 양성면 난실길 14-1,"(37.1120808559283, 127.221626887587)"
1180,영집궁시전시관,경기도 파주시 탄현면 국원말길 168,"(37.7849290690934, 126.711366576425)"
1181,조선대학교 박물관,"광주광역시 동구 필문대로 309(서석동,조선대학교)","(35.1436427295862, 126.925929755143)"
1182,조선민화박물관,강원도 영월군 김삿갓면 김삿갓로 432-10,"(37.0963117515552, 128.606621169793)"
1183,조안베어뮤지엄,제주특별자치도 서귀포시 대포로 113,"(33.2402501517502, 126.434110125332)"
1184,종이미술관,경기도 안산시 단원구 대남로 233,"(37.2245124124893, 126.57598892941)"
1185,한향림도자미술관,경기도 파주시 탄현면 헤이리 마을길 76-101,"(37.7865784815453, 126.702110182357)"
1186,아트린뮤지움,경기도 파주시 광탄면 기산로186번길 59,"(37.7737719224369, 126.916473595814)"
1187,콩세유미술관,경기도 파주시 광탄면 세류길 7,"(37.7389756417209, 126.879026195447)"
1188,주안미술관,광주광역시 동구 제봉로 197(대인동),"(35.1533750415827, 126.915658476301)"
1189,마리소리골 악기박물관,강원도 홍천군 서석면 마리소리길 207,"(37.7379034344985, 128.251132874984)"
1190,홍천박물관,강원도 홍천군 홍천읍 장전평로 18,"(37.6823178788815, 127.872393374578)"
1191,죽포미술관,경기도 여주시 산북면 고촌길 26-10,"(37.4100311047515, 127.442638141355)"
1192,필룩스조명박물관,경기도 양주시 광적면 광적로 235-48,"(37.8360952402573, 126.967530634184)"
1193,청암박물관,경기도 양주시 장흥면 권율로 83-5,"(37.7220524057251, 126.945790255786)"
1194,가나아트파크,경기도 양주시 장흥면 권율로 117,"(37.7258355398967, 126.949332365558)"
1195,충주박물관,충청북도 충주시 중앙탑면 중앙탑길 112-28,"(37.0166846759597, 127.865126615555)"
1196,충현박물관,경기도 광명시 오리로347번길 5-6,"(37.4339272970259, 126.877725826432)"
1197,진도현대미술관,전라남도 진도군 진도읍 교동5길 30,"(34.4848565405665, 126.259267868745)"
1198,보령문화의전당,충청남도 보령시 대흥로 63,"(36.3507166159605, 126.590519719021)"
1199,쌀문화관,경기도 이천시 모가면 공원로 48,"(37.1797667548719, 127.445101151815)"
1200,진부령미술관,강원도 고성군 간성읍 진부령로 663,"(38.2651762577499, 128.358240152477)"
1201,보물섬마늘나라,경상남도 남해군 이동면 남해대로 2443,"(34.8170596146332, 127.924802480713)"
1202,바래길작은미술관,경상남도 남해군 남면 남면로 1739번길 46-1,"(34.767685934251, 127.847836036661)"
1203,진안가위박물관,전라북도 진안군 진안읍 마이산로 258,"(35.7659207747382, 127.415002319991)"
1204,한강뮤지엄,경기도 남양주시 와부읍 경강로926번길 30,"(37.5534538339293, 127.236676361385)"
1205,현대어린이책미술관 MOKA가든,경기도 남양주시 다산순환로 50,"(37.616257926116, 127.152429100255)"
1206,진안역사박물관,전라북도 진안군 진안읍 내사양길 7,"(35.7725563074084, 127.417164800381)"
1207,진천군립생거판화미술관,충청북도 진천군 진천읍 백곡로 1504-10,"(36.870959561832, 127.414885434308)"
1208,한국교통대학교 박물관,충청북도 충주시 대소원면 대학로 50,"(36.9688466996986, 127.87276944768)"
1209,경기여고경운박물관,서울특별시 강남구 삼성로 29,"(37.4869571488922, 127.066101597746)"
1210,짚풀생활사박물관,서울특별시 종로구 성균관로 4길 45,"(37.5849058490839, 126.999842853497)"
1211,관세박물관,서울특별시 강남구 언주로 721,"(37.5182831901035, 127.033784715867)"
1212,호림박물관 신사분관,서울특별시 강남구 도산대로 317,"(37.522697614888, 127.036344550051)"
1213,짜장면박물관,인천광역시 중구 차이나타운로 56-14,"(37.474856398022, 126.618191263852)"
1214,참소리축음기박물관,강원도 강릉시 경포로 393,"(37.797962643453, 128.897388996854)"
1215,창녕박물관,경상남도 창녕군 창녕읍 창밀로 34,"(35.5454041984839, 128.505441491967)"
1216,창원시립마산박물관,경상남도 창원시 마산합포구 문신길 105,"(35.2056715567909, 128.568910146265)"
1217,창원시립진해박물관,경상남도 창원시 진해구 중원동로 52,"(35.1488274847951, 128.663179464296)"
1218,창조자연사박물관,경기도 시흥시 두문로 71번길 4,"(37.4337152371446, 126.786473100959)"
1219,천안박물관,충청남도 천안시 동남구 천안대로 429-13,
1220,부산시립박물관,부산광역시 남구 유엔평화로 63,"(35.1295556003254, 129.092941728987)"
1221,경성대학교미술관,부산광역시 남구 수영로 309,"(35.1384873078988, 129.10010311307)"
1222,한국거래소자본시장역사박물관,부산광역시 남구 문현금융로 40,"(35.1464917263976, 129.065854840531)"
1223,증권박물관(부산관),부산광역시 남구 전포대로 133,"(35.1482823676143, 129.065472544207)"
1224,천안예술의전당미술관,충청남도 천안시 동남구 성남면 종합휴양지로 185,"(36.7561302834083, 127.224888572574)"
1225,향토사료관,경기도 의왕시 골우물길 49,"(37.3422472192416, 126.969513763653)"
1226,철도박물관,경기도 의왕시 철도박물관로 142,"(37.314047642617, 126.951299045853)"
1227,서광사사리박물관,인천광역시 미추홀구 햇골길 37,"(37.4380469731546, 126.662986130734)"
1228,호림박물관,서울특별시 관악구 남부순환로152길 53 호림박물관,"(37.4808823005112, 126.918236356687)"
1229,건국대학교박물관,서울특별시 광진구 능동로 120,"(37.539182674872, 127.074711902268)"
1230,세종대학교박물관,서울특별시 광진구 능동로21길 37,"(37.5522538133315, 127.074733209663)"
1231,한국족보박물관,대전광역시 중구 뿌리공원로 79(침산동),"(36.2853804256086, 127.388300037612)"
1232,청계천박물관,서울특별시 성동구 청계천로 530,"(37.5712661734969, 127.03504316401)"
1233,동곡미술관,광주광역시 광산구 어등대로 529번길 37,"(35.1538630655337, 126.776870489042)"
1234,청도박물관,경상북도 청도군 이서면 이서로 567,"(35.6942446607631, 128.686595465987)"
1235,청량산박물관,경상북도 봉화군 명호면 광석길 39,"(36.788082224382, 128.893878195321)"
1236,송정작은미술관,광주광역시 광산구 송정로 30번길 25,"(35.1351052692583, 126.793362883032)"
1237,노의웅미술관,광주광역시 남구 수춘안길 7,"(35.0886560132632, 126.865166791809)"
1238,한희원미술관,광주광역시 남구 양촌길 27-6,"(35.1410801043809, 126.914104738228)"
1239,의재미술관-하절기,광주광역시 동구 증심사길 155,"(35.129370589052, 126.967391473265)"
1240,의재미술관-동절기,광주광역시 동구 증심사길 155,"(35.129370589052, 126.967391473265)"
1241,무등현대미술관-하절기,광주광역시 동구 증심사길 9,"(35.1341820376796, 126.953724150332)"
1242,무등현대미술관-동절기,광주광역시 동구 증심사길 9,"(35.1341820376796, 126.953724150332)"
1243,청송수석꽃돌박물관,경상북도 청송군 주왕산면 주왕산로 494,"(36.3781311863853, 129.10859596329)"
1244,김보현&실비아올드미술관,광주광역시 동구 필문대로 309,"(35.1436427295862, 126.925929755143)"
1245,국립광주박물관 - (3-10월 중 토요일),광주광역시 북구 하서로 110,"(35.1896565755909, 126.88395145401)"
1246,한국차문화박물관,충청북도 제천시 봉양읍 국사봉로 741,"(37.0901876551811, 128.114523295778)"
1247,시립민속박물관(광주역사민속박물관),광주광역시 북구 서하로 48-25,"(35.1844161656366, 126.888436361449)"
1248,무등갤러리-하절기,광주광역시 동구 예술길 18-1,"(35.1500906642342, 126.918156125858)"
1249,무등갤러리-동절기,광주광역시 동구 예술길 18-1,"(35.1500906642342, 126.918156125858)"
1250,동구문화센터 갤러리 - 토요일,광주광역시 동구 남문로 646,"(35.1285935496728, 126.93092587645)"
1251,"동구문화센터 갤러리 - 일요일(2,4주)",광주광역시 동구 남문로 646,"(35.1285935496728, 126.93092587645)"
1252,동구문화센터 갤러리 - 평일,광주광역시 동구 남문로 646,"(35.1285935496728, 126.93092587645)"
1253,일곡도서관갤러리,광주광역시 북구 일곡로 55,"(35.2079765048274, 126.895445585868)"
1254,사회문화마을금봉미술관,광주광역시 북구 각화대로 91,"(35.179564291666, 126.940408154411)"
1255,빛고을국악박물관-하절기,광주광역시 서구 풍금로 182,"(35.1319650021537, 126.859813867488)"
1256,빛고을국악박물관-동절기,광주광역시 서구 풍금로 182,"(35.1319650021537, 126.859813867488)"
1257,광주은행금융박물관,광주광역시 동구 제봉로 225(대인동),"(35.1548269706022, 126.912881392668)"
1258,한국차박물관,전라남도 보성군 보성읍 녹차로 775,"(34.7198764301698, 127.081709909391)"
1259,조선대학교미술관,"광주광역시 동구 필문대로 309(서석동,조선대학교)","(35.1436427295862, 126.925929755143)"
1260,한독의약박물관,충청북도 음성군 대소면 대풍산단로 78,"(36.9705672939807, 127.46531598589)"
1261,청주시한국공예관,충청북도 청주시 청원구 상당로 314 (내덕동),"(36.6561955411291, 127.492382358889)"
1262,최용신기념관,경기도 안산시 상록구 샘골서길 64,"(37.2996184754943, 126.862764913936)"
1263,비봉리 패총전시관,경상남도 창녕군 부곡면 비봉길 7,"(35.4106565560323, 128.645260153506)"
1264,춘원당한방박물관,서울특별시 종로구 돈화문로9길 27,"(37.5715005448529, 126.990242136551)"
1265,노적봉예술공원미술관,전라남도 목포시 유달로 116,"(34.7881133593549, 126.380935883869)"
1266,영양산촌박물관,경상북도 영양군 입암면 영양로 963,"(36.6158078002899, 129.084695554971)"
1267,춘천막국수체험박물관,강원도 춘천시 신북읍 신북로 264,"(37.9487974659508, 127.749780595874)"
1268,춘천미술관,강원도 춘천시 서부대성로 71,"(37.8823741252606, 127.73137363368)"
1269,충남대학교 박물관,대전광역시 유성구 대학로 99,"(36.3683281154744, 127.341662059729)"
1270,울산시립미술관,울산광역시 중구 미술관길 72,"(35.5579086975937, 129.320801854825)"
1271,충렬사유물전시관,충청북도 충주시 충열1길 6(단월동),"(36.9461801942425, 127.905419493084)"
1272,경상북도문화재연구원 역사박물관,경상북도 영천시 금호읍 원제2길 38,"(35.9441022219404, 128.897126696454)"
1273,영천역사박물관,경상북도 영천시 선창길 9,"(36.0185986544821, 128.929978189453)"
1274,충북교육박물관,충청북도 청주시 상당구 교서로 17(영동),"(36.6376457047777, 127.485679488416)"
1275,영천전통문화체험관,경상북도 영천시 운동장로 54,"(35.9676953424075, 128.924163686028)"
1276,한밭교육박물관,대전광역시 동구 우암로 96(삼성동),"(36.3373929475901, 127.428797070012)"
1277,충청북도농업과학관,충청북도 청주시 청원구 오창읍 가곡길 46,"(36.7267363620265, 127.466545003695)"
1278,한지체험박물관,충청북도 괴산군 연풍면 원풍로 233,"(36.7854530063682, 128.014817210864)"
1279,미술관 자작나무숲,강원도 횡성군 우천면 한우로두곡5길 186,"(37.4927677955604, 128.050057095552)"
1280,칠곡호국평화기념관,경상북도 칠곡군 석적읍 강변대로 1580,"(36.0179181792124, 128.404033750707)"
1281,숙명여자대학교 정영양자수박물관,서울특별시 용산구 청파로47길 100,"(37.5454740835781, 126.965074376341)"
1282,숙명여자대학교박물관,서울특별시 용산구 청파로47길 100,"(37.5454740835781, 126.965074376341)"
1283,숙명여자대학교 문신미술관,서울특별시 용산구 청파로47길 100,"(37.5454740835781, 126.965074376341)"
1284,카메라영상박물관,전라북도 완주군 소양면 신교응암길 14,"(35.8530210450459, 127.206544151658)"
1285,코리아나 화장박물관,서울특별시 강남구 언주로 827,"(37.5240704255681, 127.032811501034)"
1286,진천군립 생거판화미술관,충청북도 진천군 진천읍 백곡로 1504-10,"(36.870959561832, 127.414885434308)"
1287,예송미술관,서울특별시 송파구 백제고분로 242,"(37.5023578475607, 127.093490160793)"
1288,피노키오박물관(하슬라아트월드),강원도 강릉시 강동면 율곡로 1441,"(37.7054583826871, 129.007843904557)"
1289,코리아나미술관,서울특별시 강남구 언주로 827,"(37.5240704255681, 127.032811501034)"
1290,디자인씽킹뮤지엄,강원도 강릉시 구정면 정등로 130,"(37.7292188989864, 128.874162877852)"
1291,쾌연재도자미술관,강원도 영월군 한반도면 한반도로 452,"(37.2181627702607, 128.367963073696)"
1292,장길환미술관,강원도 강릉시 해안로 10,"(37.7744648507565, 128.943098970719)"
1293,강릉자수박물관,강원도 강릉시 죽헌길 140-12,"(37.778081200337, 128.880240154104)"
1294,넥슨컴퓨터 박물관,제주특별자치도 제주시 1100로 3198-8,"(33.4721199545726, 126.485799750022)"
1295,킴스아트필드미술관,부산광역시 금정구 죽전1길 29,"(35.2524143878144, 129.054201656223)"
1296,세계오지민속박물관 (베니스랜드),제주특별자치도 서귀포시 성산읍 서성일로 474,"(33.4153964214942, 126.840702498409)"
1297,제주커피박물관 바움,제주특별자치도 서귀포시 성산읍 서성일로 1168번길 89-17,"(33.4398748219932, 126.899211878809)"
1298,닥종이인형박물관,제주특별자치도 서귀포시 월드컵로 33,"(33.2462193733057, 126.509275340644)"
1299,타임앤블레이드박물관,경기도 파주시 탄현면 헤이리마을길 41,"(37.7873499886279, 126.697870306391)"
1300,김영갑갤러리 (두모악),제주특별자치도 서귀포시 성산읍 삼달로 137,"(33.372367631088, 126.854245793009)"
1301,자연사랑 미술관,제주특별자치도 서귀포시 표선면 가시로613번길 46,"(33.3556499881124, 126.771933058134)"
1302,제주 현대미술관,제주특별자치도 제주시 한경면 저지14길 35,"(33.3396928784961, 126.265691870801)"
1303,돌하르방미술관,제주특별자치도 제주시 조천읍 북촌서1길 70,"(33.538847495859, 126.688812252251)"
1304,태백고생대자연사박물관,강원도 태백시 태백로 2249,"(37.0948486455248, 129.039712166013)"
1305,태백석탄박물관,강원도 태백시 천제단길 195,"(37.1172320374185, 128.950564097988)"
1306,태영민속박물관,충청남도 금산군 남이면 하금평촌길 26,"(36.0514403374183, 127.436833244707)"
1307,토탈미술관,서울특별시 종로구 평창32길 8,"(37.6121218314376, 126.975674758078)"
1308,통영시립박물관,경상남도 통영시 중앙로 65(도천동),"(34.8407999216765, 128.416494172141)"
1309,통영옻칠미술관,경상남도 통영시 용남면 용남해안로 36,"(34.8546961132223, 128.442789984997)"
1310,뜻밖의미술관,전라북도 전주시 완산구 물왕멀2길 3-6,"(35.8263053740023, 127.147129147396)"
1311,루이엘모자박물관,전라북도 전주시 완산구 전동성당길 8,"(35.8185731677999, 127.148473075622)"
1312,부채박물관,전라북도 전주시 완산구 천경로 37,"(35.8098220535172, 127.153113468564)"
1313,파주나비나라박물관,경기도 파주시 광인사길 161,"(37.7148520478068, 126.686912358871)"
1314,완판본문화관,전라북도 전주시 완산구 전주천동로 24,"(35.8119622910099, 127.15797963592)"
1315,전북대학교부속박물관,전라북도 전주시 덕진구 백제대로 567,"(35.8411382714422, 127.131588969832)"
1316,전북대학교자연사박물관,전라북도 전주시 덕진구 백제대로 567,"(35.8411382714422, 127.131588969832)"
1317,전주난장,전라북도 전주시 완산구 동문길 33-20,"(35.8185392159493, 127.152555345535)"
1318,판교박물관,경기도 성남시 분당구 판교로 191(판교동),"(37.4009256028463, 127.095584641642)"
1319,포로수용소유적박물관,경상남도 거제시 계룡로 61(고현동),"(34.8763799837003, 128.625370494642)"
1320,전주자연생태관,전라북도 전주시 완산구 바람쐬는길 21,"(35.8115925790522, 127.162587226798)"
1321,전주한옥마을역사관,전라북도 전주시 완산구 최명희길 17-10,"(35.81589052346, 127.153034937084)"
1322,포스코미술관,서울특별시 강남구 테헤란로 440,"(37.5058149679709, 127.056130956028)"
1323,전주현대미술관,전라북도 전주시 완산구 풍남문2길 98-1,"(35.8138022239155, 127.144204841528)"
1324,청목미술관,"전라북도 전주시 완산구 팔달로 232, 청목빌딩 1층","(35.8229087728873, 127.145595737962)"
1325,호남기독교박물관,"전라북도 전주시 완산구 천잠로 303, 스타타워 A동","(35.8161641666537, 127.088884123482)"
1326,원주역사박물관,강원도 원주시 봉산로 134,"(37.3430624544639, 127.966416395784)"
1327,뮤지엄산미술관,강원도 원주시 지정면 오크밸리2길 260,"(37.4153325753682, 127.823409104346)"
1328,화진포생태박물관,강원도 고성군 거진읍 화진포길 278,"(38.4721924315299, 128.443620447992)"
1329,포항시립미술관,경상북도 포항시 북구 환호공원길 10,"(36.0662723431396, 129.391226250461)"
1330,오죽헌시립박물관,강원도 강릉시 율곡로 3139번길 24,"(37.7783132755465, 128.876708449301)"
1331,대관령박물관,강원도 강릉시 성산면 대관령옛길 1,"(37.7167296134507, 128.804077230025)"
1332,숲사랑(산불방지)홍보관,강원도 강릉시 사천면 미노길 1,"(37.8172068803275, 128.851244065993)"
1333,"허균,허난설헌기념관",강원도 강릉시 난설헌로 193번길 1-29,"(37.7910301468257, 128.909552420373)"
